chr	start	end	ATAC
chr17	80385200	80385400	U
chr17	80385400	80385600	U
chr17	80386000	80386200	U
chr17	80386200	80386400	U
chr17	80386400	80386600	U
chr17	80386600	80386800	U
chr17	80386800	80387000	U
chr17	80387600	80387800	U
chr17	80388400	80388600	U
chr17	80388600	80388800	U
chr17	80388800	80389000	U
chr17	80389000	80389200	U
chr17	80389200	80389400	U
chr17	80389400	80389600	U
chr17	80389600	80389800	U
chr17	80389800	80390000	U
chr17	80390000	80390200	U
chr17	80392200	80392400	U
chr17	80392400	80392600	U
chr17	80393400	80393600	U
chr17	80393600	80393800	U
chr17	80393800	80394000	U
chr17	80394400	80394600	U
chr17	80394600	80394800	U
chr17	80394800	80395000	U
chr17	80395000	80395200	U
chr17	80395200	80395400	U
chr17	80395400	80395600	U
chr17	80395600	80395800	U
chr17	80395800	80396000	U
chr17	80396400	80396600	U
chr17	80396800	80397000	U
chr17	80397000	80397200	U
chr17	80414400	80414600	B
chr17	80414600	80414800	B
chr17	80414800	80415000	B
chr17	80415000	80415200	B
chr17	80415200	80415400	B
chr17	80415400	80415600	B
chr17	80415600	80415800	B
chr17	80420000	80420200	U
chr17	80421800	80422000	U
chr17	80422000	80422200	U
chr17	80422200	80422400	U
chr17	80422400	80422600	U
chr17	80423000	80423200	U
chr17	80423200	80423400	U
chr17	80423400	80423600	U
chr17	80423600	80423800	U
chr17	80423800	80424000	U
chr17	80424400	80424600	U
chr17	80425000	80425200	U
chr17	80425400	80425600	U
chr17	80425600	80425800	U
chr17	80425800	80426000	U
chr17	80426000	80426200	U
chr17	80426800	80427000	B
chr17	80427000	80427200	B
chr17	80427200	80427400	B
chr17	80427400	80427600	B
chr17	80427600	80427800	U
chr17	80427800	80428000	U
chr17	80428000	80428200	U
chr17	80428200	80428400	U
chr17	80428400	80428600	U
chr17	80428600	80428800	U
chr17	80429400	80429600	U
chr17	80429600	80429800	U
chr17	80429800	80430000	U
chr17	80430000	80430200	U
chr17	80430600	80430800	U
chr17	80430800	80431000	U
chr17	80431000	80431200	U
chr17	80431200	80431400	U
chr17	80431400	80431600	U
chr17	80431600	80431800	U
chr17	80431800	80432000	U
chr17	80432600	80432800	U
chr17	80432800	80433000	U
chr17	80433000	80433200	U
chr17	80433200	80433400	U
chr17	80433400	80433600	U
chr17	80433600	80433800	U
chr17	80437200	80437400	U
chr17	80437400	80437600	U
chr17	80438400	80438600	U
chr17	80438600	80438800	U
chr17	80438800	80439000	U
chr17	80439400	80439600	U
chr17	80439600	80439800	U
chr17	80439800	80440000	U
chr17	80441400	80441600	B
chr17	80442000	80442200	U
chr17	80442200	80442400	U
chr17	80442400	80442600	U
chr17	80443600	80443800	U
chr17	80443800	80444000	U
chr17	80444000	80444200	U
chr17	80444200	80444400	U
chr17	80444800	80445000	U
chr17	80445000	80445200	U
chr17	80445200	80445400	U
chr17	80445400	80445600	U
chr17	80445600	80445800	U
chr17	80445800	80446000	U
chr17	80446000	80446200	U
chr17	80446200	80446400	U
chr17	80448200	80448400	U
chr17	80448400	80448600	U
chr17	80450000	80450200	U
chr17	80450200	80450400	U
chr17	80450800	80451000	U
chr17	80451000	80451200	U
chr17	80451400	80451600	U
chr17	80451600	80451800	U
chr17	80452000	80452200	U
chr17	80452200	80452400	U
chr17	80452400	80452600	U
chr17	80453000	80453200	U
chr17	80453200	80453400	U
chr17	80453400	80453600	U
chr17	80454600	80454800	B
chr17	80454800	80455000	B
chr17	80455000	80455200	B
chr17	80455200	80455400	B
chr17	80455400	80455600	B
chr17	80456200	80456400	U
chr17	80456400	80456600	U
chr17	80456600	80456800	U
chr17	80456800	80457000	B
chr17	80458000	80458200	U
chr17	80461600	80461800	U
chr17	80461800	80462000	U
chr17	80462000	80462200	U
chr17	80462200	80462400	U
chr17	80462800	80463000	U
chr17	80464000	80464200	U
chr17	80464200	80464400	U
chr17	80464400	80464600	U
chr17	80465400	80465600	U
chr17	80465600	80465800	U
chr17	80465800	80466000	U
chr17	80466200	80466400	U
chr17	80466400	80466600	U
chr17	80466600	80466800	U
chr17	80467200	80467400	U
chr17	80467400	80467600	U
chr17	80467600	80467800	U
chr17	80467800	80468000	U
chr17	80468000	80468200	U
chr17	80468200	80468400	U
chr17	80468400	80468600	U
chr17	80468600	80468800	U
chr17	80468800	80469000	U
chr17	80469600	80469800	U
chr17	80469800	80470000	U
chr17	80470000	80470200	U
chr17	80470200	80470400	U
chr17	80470600	80470800	U
chr17	80470800	80471000	U
chr17	80471000	80471200	U
chr17	80471200	80471400	U
chr17	80471400	80471600	U
chr17	80471800	80472000	U
chr17	80472000	80472200	U
chr17	80472200	80472400	U
chr17	80472400	80472600	U
chr17	80472600	80472800	U
chr17	80472800	80473000	U
chr17	80473000	80473200	U
chr17	80473200	80473400	U
chr17	80473800	80474000	U
chr17	80474000	80474200	U
chr17	80474200	80474400	U
chr17	80474400	80474600	U
chr17	80474600	80474800	U
chr17	80474800	80475000	U
chr17	80475000	80475200	U
chr17	80475400	80475600	U
chr17	80475600	80475800	U
chr17	80475800	80476000	U
chr17	80476000	80476200	U
chr17	80476200	80476400	U
chr17	80476600	80476800	U
chr17	80476800	80477000	U
chr17	80477000	80477200	U
chr17	80477200	80477400	U
chr17	80477400	80477600	U
chr17	80478000	80478200	B
chr17	80478200	80478400	B
chr17	80478400	80478600	U
chr17	80478600	80478800	U
chr17	80478800	80479000	U
chr17	80479000	80479200	U
chr17	80480600	80480800	U
chr17	80481400	80481600	B
chr17	80482000	80482200	B
chr17	80482200	80482400	U
chr17	80482800	80483000	U
chr17	80483400	80483600	U
chr17	80483600	80483800	U
chr17	80483800	80484000	U
chr17	80486000	80486200	U
chr17	80486800	80487000	U
chr17	80487000	80487200	U
chr17	80490400	80490600	U
chr17	80490600	80490800	U
chr17	80490800	80491000	U
chr17	80491000	80491200	U
chr17	80491200	80491400	U
chr17	80491600	80491800	U
chr17	80491800	80492000	U
chr17	80493000	80493200	U
chr17	80493400	80493600	U
chr17	80493600	80493800	U
chr17	80494200	80494400	U
chr17	80494400	80494600	U
chr17	80498400	80498600	U
chr17	80498600	80498800	U
chr17	80499000	80499200	U
chr17	80499200	80499400	U
chr17	80499400	80499600	U
chr17	80499600	80499800	U
chr17	80499800	80500000	U
chr17	80500200	80500400	U
chr17	80500400	80500600	U
chr17	80500600	80500800	U
chr17	80502000	80502200	U
chr17	80502200	80502400	U
chr17	80502400	80502600	U
chr17	80502600	80502800	U
chr17	80502800	80503000	U
chr17	80504600	80504800	U
chr17	80504800	80505000	U
chr17	80505000	80505200	U
chr17	80505200	80505400	U
chr17	80508800	80509000	U
chr17	80509000	80509200	U
chr17	80510200	80510400	U
chr17	80510400	80510600	U
chr17	80510600	80510800	U
chr17	80510800	80511000	U
chr17	80512000	80512200	B
chr17	80513200	80513400	U
chr17	80513600	80513800	U
chr17	80513800	80514000	U
chr17	80515000	80515200	U
chr17	80515200	80515400	U
chr17	80515400	80515600	U
chr17	80515600	80515800	U
chr17	80516400	80516600	U
chr17	80516600	80516800	U
chr17	80516800	80517000	U
chr17	80517000	80517200	U
chr17	80517200	80517400	U
chr17	80517800	80518000	U
chr17	80518800	80519000	U
chr17	80519000	80519200	U
chr17	80519200	80519400	U
chr17	80519400	80519600	U
chr17	80519600	80519800	U
chr17	80519800	80520000	U
chr17	80520000	80520200	U
chr17	80522800	80523000	U
chr17	80523000	80523200	U
chr17	80523200	80523400	U
chr17	80523800	80524000	U
chr17	80524000	80524200	U
chr17	80524200	80524400	U
chr17	80524400	80524600	U
chr17	80525800	80526000	U
chr17	80526000	80526200	U
chr17	80526200	80526400	U
chr17	80526400	80526600	U
chr17	80526600	80526800	U
chr17	80526800	80527000	U
chr17	80527000	80527200	U
chr17	80527200	80527400	U
chr17	80528200	80528400	U
chr17	80528400	80528600	U
chr17	80528600	80528800	U
chr17	80528800	80529000	U
chr17	80529000	80529200	U
chr17	80529200	80529400	U
chr17	80529400	80529600	U
chr17	80532200	80532400	U
chr17	80534200	80534400	U
chr17	80538600	80538800	U
chr17	80538800	80539000	U
chr17	80539000	80539200	U
chr17	80539200	80539400	U
chr17	80539400	80539600	U
chr17	80539600	80539800	U
chr17	80541400	80541600	U
chr17	80542000	80542200	U
chr17	80542200	80542400	U
chr17	80542400	80542600	U
chr17	80543000	80543200	U
chr17	80543800	80544000	U
chr17	80544400	80544600	U
chr17	80544600	80544800	B
chr17	80544800	80545000	B
chr17	80545000	80545200	B
chr17	80545200	80545400	B
chr17	80545400	80545600	B
chr17	80545600	80545800	B
chr17	80545800	80546000	B
chr17	80546000	80546200	U
chr17	80546200	80546400	U
chr17	80546400	80546600	U
chr17	80547200	80547400	U
chr17	80547400	80547600	U
chr17	80547600	80547800	U
chr17	80547800	80548000	U
chr17	80548800	80549000	U
chr17	80550000	80550200	U
chr17	80555200	80555400	U
chr17	80555400	80555600	U
chr17	80556600	80556800	U
chr17	80560000	80560200	U
chr17	80562000	80562200	U
chr17	80562200	80562400	U
chr17	80565200	80565400	B
chr17	80569800	80570000	U
chr17	80570800	80571000	U
chr17	80571000	80571200	U
chr17	80573800	80574000	U
chr17	80579600	80579800	U
chr17	80583600	80583800	U
chr17	80583800	80584000	U
chr17	80584200	80584400	U
chr17	80584400	80584600	U
chr17	80584600	80584800	U
chr17	80584800	80585000	U
chr17	80585600	80585800	U
chr17	80585800	80586000	U
chr17	80586000	80586200	U
chr17	80586200	80586400	U
chr17	80586400	80586600	U
chr17	80586600	80586800	U
chr17	80586800	80587000	U
chr17	80594400	80594600	U
chr17	80594600	80594800	U
chr17	80595200	80595400	U
chr17	80595800	80596000	U
chr17	80596000	80596200	U
chr17	80596200	80596400	U
chr17	80596400	80596600	U
chr17	80596600	80596800	U
chr17	80596800	80597000	U
chr17	80597000	80597200	U
chr17	80598200	80598400	U
chr17	80598400	80598600	U
chr17	80598600	80598800	U
chr17	80602600	80602800	U
chr17	80602800	80603000	U
chr17	80603000	80603200	U
chr17	80603200	80603400	U
chr17	80604200	80604400	U
chr17	80605200	80605400	U
chr17	80605400	80605600	U
chr17	80605800	80606000	U
chr17	80608800	80609000	U
chr17	80609200	80609400	U
chr17	80610400	80610600	U
chr17	80610600	80610800	U
chr17	80610800	80611000	U
chr17	80613000	80613200	U
chr17	80613200	80613400	U
chr17	80614000	80614200	U
chr17	80614200	80614400	U
chr17	80614400	80614600	U
chr17	80614600	80614800	U
chr17	80614800	80615000	U
chr17	80615600	80615800	U
chr17	80615800	80616000	U
chr17	80616000	80616200	U
chr17	80616800	80617000	U
chr17	80617000	80617200	U
chr17	80618400	80618600	U
chr17	80618800	80619000	U
chr17	80619000	80619200	U
chr17	80619200	80619400	U
chr17	80620200	80620400	U
chr17	80620800	80621000	U
chr17	80621000	80621200	U
chr17	80621200	80621400	U
chr17	80621400	80621600	U
chr17	80621600	80621800	U
chr17	80621800	80622000	U
chr17	80625600	80625800	U
chr17	80625800	80626000	U
chr17	80632000	80632200	B
chr17	80632200	80632400	B
chr17	80632400	80632600	B
chr17	80632600	80632800	U
chr17	80635200	80635400	U
chr17	80635400	80635600	U
chr17	80635600	80635800	U
chr17	80635800	80636000	U
chr17	80636800	80637000	U
chr17	80637000	80637200	U
chr17	80637200	80637400	U
chr17	80637400	80637600	U
chr17	80637600	80637800	U
chr17	80637800	80638000	U
chr17	80638000	80638200	U
chr17	80639600	80639800	U
chr17	80640200	80640400	U
chr17	80640400	80640600	U
chr17	80640600	80640800	U
chr17	80640800	80641000	U
chr17	80641000	80641200	U
chr17	80643200	80643400	U
chr17	80643400	80643600	U
chr17	80643600	80643800	U
chr17	80643800	80644000	U
chr17	80644000	80644200	U
chr17	80644400	80644600	U
chr17	80644600	80644800	U
chr17	80644800	80645000	U
chr17	80645000	80645200	U
chr17	80645200	80645400	U
chr17	80645400	80645600	U
chr17	80645600	80645800	U
chr17	80645800	80646000	U
chr17	80646000	80646200	U
chr17	80646200	80646400	U
chr17	80646400	80646600	U
chr17	80646600	80646800	U
chr17	80646800	80647000	U
chr17	80647000	80647200	U
chr17	80647200	80647400	U
chr17	80647400	80647600	U
chr17	80647600	80647800	U
chr17	80648200	80648400	U
chr17	80648400	80648600	U
chr17	80649200	80649400	U
chr17	80649400	80649600	U
chr17	80649600	80649800	B
chr17	80649800	80650000	B
chr17	80650000	80650200	B
chr17	80650200	80650400	B
chr17	80650800	80651000	U
chr17	80653400	80653600	U
chr17	80653600	80653800	U
chr17	80653800	80654000	U
chr17	80654000	80654200	U
chr17	80654200	80654400	U
chr17	80654400	80654600	U
chr17	80656400	80656600	U
chr17	80656600	80656800	U
chr17	80656800	80657000	U
chr17	80657000	80657200	U
chr17	80657200	80657400	U
chr17	80657400	80657600	U
chr17	80659000	80659200	U
chr17	80660600	80660800	B
chr17	80660800	80661000	B
chr17	80661000	80661200	B
chr17	80661600	80661800	U
chr17	80661800	80662000	U
chr17	80663400	80663600	U
chr17	80664000	80664200	B
chr17	80664200	80664400	B
chr17	80664400	80664600	B
chr17	80664600	80664800	B
chr17	80664800	80665000	U
chr17	80665000	80665200	U
chr17	80666400	80666600	U
chr17	80666800	80667000	U
chr17	80667000	80667200	U
chr17	80667200	80667400	U
chr17	80667400	80667600	U
chr17	80667600	80667800	U
chr17	80667800	80668000	U
chr17	80668000	80668200	U
chr17	80668200	80668400	U
chr17	80668400	80668600	U
chr17	80668600	80668800	U
chr17	80668800	80669000	U
chr17	80669000	80669200	U
chr17	80670200	80670400	U
chr17	80670800	80671000	U
chr17	80671000	80671200	U
chr17	80671200	80671400	U
chr17	80671400	80671600	U
chr17	80671600	80671800	U
chr17	80671800	80672000	U
chr17	80675400	80675600	U
chr17	80675800	80676000	U
chr17	80676000	80676200	U
chr17	80676200	80676400	U
chr17	80676400	80676600	U
chr17	80676600	80676800	U
chr17	80676800	80677000	U
chr17	80677000	80677200	U
chr17	80678800	80679000	U
chr17	80679400	80679600	U
chr17	80679600	80679800	U
chr17	80680800	80681000	U
chr17	80681000	80681200	U
chr17	80681200	80681400	U
chr17	80686600	80686800	U
chr17	80686800	80687000	U
chr17	80687000	80687200	U
chr17	80687200	80687400	U
chr17	80687400	80687600	U
chr17	80687600	80687800	U
chr17	80687800	80688000	U
chr17	80688600	80688800	B
chr17	80689000	80689200	B
chr17	80689200	80689400	B
chr17	80689400	80689600	B
chr17	80689600	80689800	B
chr17	80689800	80690000	U
chr17	80693400	80693600	U
chr17	80693600	80693800	U
chr17	80693800	80694000	U
chr17	80694000	80694200	U
chr17	80694200	80694400	U
chr17	80694400	80694600	U
chr17	80694600	80694800	U
chr17	80694800	80695000	U
chr17	80695600	80695800	U
chr17	80695800	80696000	U
chr17	80696000	80696200	U
chr17	80696200	80696400	U
chr17	80696400	80696600	U
chr17	80698200	80698400	U
chr17	80698400	80698600	U
chr17	80698600	80698800	U
chr17	80698800	80699000	U
chr17	80699000	80699200	U
chr17	80701200	80701400	U
chr17	80701400	80701600	U
chr17	80701600	80701800	U
chr17	80701800	80702000	U
chr17	80702000	80702200	U
chr17	80702400	80702600	U
chr17	80702600	80702800	U
chr17	80702800	80703000	U
chr17	80703000	80703200	U
chr17	80703200	80703400	U
chr17	80703400	80703600	U
chr17	80703600	80703800	U
chr17	80703800	80704000	U
chr17	80704000	80704200	U
chr17	80704200	80704400	U
chr17	80704400	80704600	U
chr17	80704600	80704800	U
chr17	80704800	80705000	U
chr17	80705000	80705200	U
chr17	80706000	80706200	U
chr17	80706200	80706400	U
chr17	80707800	80708000	U
chr17	80708000	80708200	U
chr17	80708200	80708400	U
chr17	80708800	80709000	U
chr17	80709000	80709200	U
chr17	80709200	80709400	U
chr17	80709400	80709600	U
chr17	80709600	80709800	U
chr17	80711400	80711600	U
chr17	80717400	80717600	U
chr17	80717600	80717800	U
chr17	80717800	80718000	U
chr17	80718000	80718200	U
chr17	80718200	80718400	U
chr17	80718400	80718600	U
chr17	80718600	80718800	U
chr17	80718800	80719000	U
chr17	80719000	80719200	U
chr17	80719200	80719400	U
chr17	80719400	80719600	U
chr17	80719600	80719800	U
chr17	80719800	80720000	U
chr17	80720400	80720600	U
chr17	80721000	80721200	U
chr17	80721200	80721400	U
chr17	80721400	80721600	U
chr17	80721600	80721800	U
chr17	80721800	80722000	U
chr17	80722200	80722400	U
chr17	80722400	80722600	U
chr17	80723800	80724000	U
chr17	80724000	80724200	U
chr17	80724200	80724400	U
chr17	80724800	80725000	U
chr17	80725000	80725200	U
chr17	80725200	80725400	U
chr17	80725400	80725600	U
chr17	80725600	80725800	U
chr17	80726200	80726400	U
chr17	80726400	80726600	U
chr17	80726800	80727000	U
chr17	80729200	80729400	U
chr17	80729400	80729600	U
chr17	80729600	80729800	U
chr17	80730600	80730800	U
chr17	80731200	80731400	U
chr17	80731400	80731600	U
chr17	80731600	80731800	U
chr17	80731800	80732000	U
chr17	80732000	80732200	U
chr17	80732200	80732400	U
chr17	80732400	80732600	U
chr17	80732600	80732800	U
chr17	80732800	80733000	U
chr17	80733000	80733200	U
chr17	80733600	80733800	U
chr17	80735200	80735400	U
chr17	80735400	80735600	U
chr17	80735600	80735800	U
chr17	80736200	80736400	U
chr17	80736400	80736600	U
chr17	80736600	80736800	U
chr17	80736800	80737000	U
chr17	80737400	80737600	U
chr17	80737600	80737800	U
chr17	80737800	80738000	U
chr17	80738000	80738200	U
chr17	80738200	80738400	U
chr17	80738400	80738600	U
chr17	80738600	80738800	U
chr17	80738800	80739000	U
chr17	80739000	80739200	U
chr17	80743000	80743200	U
chr17	80743200	80743400	U
chr17	80743400	80743600	U
chr17	80745200	80745400	U
chr17	80745400	80745600	U
chr17	80745600	80745800	U
chr17	80746400	80746600	U
chr17	80746600	80746800	U
chr17	80747400	80747600	U
chr17	80747600	80747800	U
chr17	80750200	80750400	U
chr17	80750400	80750600	U
chr17	80750600	80750800	U
chr17	80751000	80751200	U
chr17	80751200	80751400	U
chr17	80751600	80751800	U
chr17	80751800	80752000	U
chr17	80752000	80752200	U
chr17	80752200	80752400	U
chr17	80752400	80752600	U
chr17	80752600	80752800	U
chr17	80752800	80753000	U
chr17	80753800	80754000	U
chr17	80754000	80754200	U
chr17	80754200	80754400	U
chr17	80754400	80754600	U
chr17	80754600	80754800	U
chr17	80754800	80755000	U
chr17	80755000	80755200	U
chr17	80757800	80758000	U
chr17	80758000	80758200	U
chr17	80758600	80758800	U
chr17	80758800	80759000	U
chr17	80759400	80759600	U
chr17	80759600	80759800	U
chr17	80760800	80761000	U
chr17	80761000	80761200	U
chr17	80761200	80761400	U
chr17	80761400	80761600	U
chr17	80761600	80761800	U
chr17	80761800	80762000	U
chr17	80762000	80762200	U
chr17	80762200	80762400	U
chr17	80762400	80762600	U
chr17	80762600	80762800	U
chr17	80765000	80765200	U
chr17	80765200	80765400	U
chr17	80768200	80768400	U
chr17	80768400	80768600	U
chr17	80768600	80768800	U
chr17	80768800	80769000	U
chr17	80769000	80769200	U
chr17	80769200	80769400	U
chr17	80769400	80769600	U
chr17	80769600	80769800	U
chr17	80770400	80770600	U
chr17	80770600	80770800	U
chr17	80770800	80771000	U
chr17	80771000	80771200	U
chr17	80771200	80771400	U
chr17	80771400	80771600	U
chr17	80771600	80771800	U
chr17	80772200	80772400	U
chr17	80773000	80773200	U
chr17	80773200	80773400	U
chr17	80773400	80773600	U
chr17	80773600	80773800	U
chr17	80773800	80774000	U
chr17	80774000	80774200	U
chr17	80774600	80774800	U
chr17	80774800	80775000	U
chr17	80777800	80778000	U
chr17	80778000	80778200	U
chr17	80778200	80778400	U
chr17	80779000	80779200	U
chr17	80779200	80779400	U
chr17	80779400	80779600	U
chr17	80779600	80779800	U
chr17	80779800	80780000	U
chr17	80780000	80780200	U
chr17	80780200	80780400	U
chr17	80780400	80780600	U
chr17	80780600	80780800	U
chr17	80781200	80781400	U
chr17	80781400	80781600	U
chr17	80781600	80781800	U
chr17	80781800	80782000	U
chr17	80782000	80782200	U
chr17	80782600	80782800	U
chr17	80782800	80783000	U
chr17	80783000	80783200	U
chr17	80783400	80783600	U
chr17	80783600	80783800	U
chr17	80785800	80786000	U
chr17	80786000	80786200	U
chr17	80786200	80786400	U
chr17	80787000	80787200	U
chr17	80788800	80789000	U
chr17	80789400	80789600	U
chr17	80790000	80790200	U
chr17	80790200	80790400	U
chr17	80790400	80790600	U
chr17	80791000	80791200	U
chr17	80791200	80791400	U
chr17	80791400	80791600	B
